iter,parameters_1
79.0,-0.008207989856600761
80.0,-0.008311886340379715
81.0,-0.00841564405709505
82.0,-0.00851926114410162
83.0,-0.008622732944786549
84.0,-0.008726056665182114
85.0,-0.008829228579998016
86.0,-0.008932245895266533
87.0,-0.00903510581701994
88.0,-0.009137804619967937
89.0,-0.009240339510142803
90.0,-0.009342707693576813
91.0,-0.009444907307624817
92.0,-0.009546934626996517
93.0,-0.009648787789046764
94.0,-0.00975046306848526
95.0,-0.009851958602666855
96.0,-0.009953271597623825
97.0,-0.010054400190711021
98.0,-0.01015534158796072
99.0,-0.010256092995405197
100.0,-0.010356652550399303
101.0,-0.01045701839029789
102.0,-0.010557186789810658
103.0,-0.010657156817615032
104.0,-0.01075692567974329
105.0,-0.010856490582227707
106.0,-0.010955850593745708
107.0,-0.011055001989006996
108.0,-0.011153943836688995
109.0,-0.011252673342823982
110.0,-0.011351187713444233
111.0,-0.011449485085904598
112.0,-0.011547563597559929
113.0,-0.011645420454442501
114.0,-0.011743053793907166
115.0,-0.011840460821986198
116.0,-0.01193763967603445
117.0,-0.012034587562084198
118.0,-0.012131302617490292
119.0,-0.012227782048285007
120.0,-0.012324023060500622
121.0,-0.012420023791491985
122.0,-0.012515781447291374
123.0,-0.012611293233931065
124.0,-0.012706557288765907
125.0,-0.012801570817828178
126.0,-0.01289633009582758
127.0,-0.012990833260118961
128.0,-0.0130850775167346
129.0,-0.013179059140384197
130.0,-0.013272776268422604
131.0,-0.01336622517555952
132.0,-0.013459403067827225
133.0,-0.013552307151257992
134.0,-0.013644934631884098
135.0,-0.01373728085309267
136.0,-0.01382934395223856
137.0,-0.013921119272708893
138.0,-0.01401260495185852
139.0,-0.01410379633307457
140.0,-0.014194689691066742
141.0,-0.014285282231867313
142.0,-0.014375569298863411
143.0,-0.01446554809808731
144.0,-0.01455521397292614
145.0,-0.0146445631980896
146.0,-0.014733592048287392
147.0,-0.014822295866906643
148.0,-0.01491066999733448
149.0,-0.014998710714280605
150.0,-0.01508641429245472
151.0,-0.015173775143921375
152.0,-0.015260789543390274
153.0,-0.015347452834248543
154.0,-0.015433759428560734
155.0,-0.015519705601036549
156.0,-0.01560528576374054
157.0,-0.01569049432873726
158.0,-0.015775326639413834
159.0,-0.015859778970479965
160.0,-0.015943843871355057
161.0,-0.01602751761674881
162.0,-0.016110792756080627
163.0,-0.01619366556406021
164.0,-0.016276130452752113
165.0,-0.016358179971575737
166.0,-0.016439808532595634
167.0,-0.016521010547876358
168.0,-0.01660178042948246
169.0,-0.016682110726833344
170.0,-0.01676199585199356
171.0,-0.016841430217027664
172.0,-0.016920406371355057
173.0,-0.01699891686439514
174.0,-0.01707695610821247
175.0,-0.017154516652226448
176.0,-0.017231591045856476
177.0,-0.017308171838521957
178.0,-0.017384253442287445
179.0,-0.017459826543927193
180.0,-0.017534883692860603
181.0,-0.01760941930115223
182.0,-0.017683424055576324
183.0,-0.017756890505552292
184.0,-0.017829809337854385
185.0,-0.017902173101902008
186.0,-0.017973974347114563
187.0,-0.018045203760266304
188.0,-0.018115852028131485
189.0,-0.01818591170012951
190.0,-0.01825537346303463
191.0,-0.0183242280036211
192.0,-0.018392466008663177
193.0,-0.018460078164935112
194.0,-0.01852705515921116
195.0,-0.018593385815620422
196.0,-0.018659062683582306
197.0,-0.018724074587225914
198.0,-0.01878841035068035
199.0,-0.01885206066071987
200.0,-0.01891501434147358
201.0,-0.01897726207971573
202.0,-0.019038790836930275
203.0,-0.019099591299891472
204.0,-0.019159652292728424
205.0,-0.019218960776925087
206.0,-0.019277507439255714
207.0,-0.019335279241204262
208.0,-0.019392263144254684
209.0,-0.019448447972536087
210.0,-0.019503820687532425
211.0,-0.019558370113372803
212.0,-0.019612083211541176
213.0,-0.01966494508087635
214.0,-0.01971694454550743
215.0,-0.019768066704273224
216.0,-0.019818300381302834
217.0,-0.019867628812789917
218.0,-0.01991603896021843
219.0,-0.019963517785072327
220.0,-0.020010048523545265
221.0,-0.0200556181371212
222.0,-0.02010021172463894
223.0,-0.020143814384937286
224.0,-0.0201864093542099
225.0,-0.020227981731295586
226.0,-0.02026851661503315
227.0,-0.0203079953789711
228.0,-0.02034640498459339
229.0,-0.020383726805448532
230.0,-0.02041994407773018
231.0,-0.02045504003763199
232.0,-0.020488997921347618
233.0,-0.020521799102425575
234.0,-0.020553426817059517
235.0,-0.0205838643014431
236.0,-0.020613091066479683
237.0,-0.020641090348362923
238.0,-0.020667843520641327
239.0,-0.020693330094218254
240.0,-0.02071753330528736
241.0,-0.020740432664752007
242.0,-0.02076200768351555
243.0,-0.020782239735126495
244.0,-0.020801108330488205
245.0,-0.020818594843149185
246.0,-0.020834676921367645
247.0,-0.020849334076046944
248.0,-0.02086254581809044
249.0,-0.02087429165840149
250.0,-0.020884551107883453
251.0,-0.02089330181479454
252.0,-0.02090052142739296
253.0,-0.02090618945658207
254.0,-0.02091028355062008
255.0,-0.020912781357765198
256.0,-0.020913660526275635
257.0,-0.02091290056705475
258.0,-0.0209104772657156
259.0,-0.020906368270516396
260.0,-0.020900551229715347
261.0,-0.020893001928925514
262.0,-0.020883699879050255
263.0,-0.02087262086570263
264.0,-0.020859742537140846
265.0,-0.020845042541623116
266.0,-0.020828496664762497
267.0,-0.0208100825548172
268.0,-0.020789777860045433
269.0,-0.020767558366060257
270.0,-0.02074340172111988
271.0,-0.020717285573482513
272.0,-0.020689187571406364
273.0,-0.020659085363149643
274.0,-0.020626956596970558
275.0,-0.02059277892112732
276.0,-0.020556529983878136
277.0,-0.020518187433481216
278.0,-0.02047773078083992
279.0,-0.020435139536857605
280.0,-0.02039039321243763
281.0,-0.020343469455838203
282.0,-0.020294349640607834
283.0,-0.02024301514029503
284.0,-0.020189445465803146
285.0,-0.020133621990680695
286.0,-0.02007552608847618
287.0,-0.020015140995383263
288.0,-0.019952449947595596
289.0,-0.01988743618130684
290.0,-0.019820082932710648
291.0,-0.019750375300645828
292.0,-0.019678300246596336
293.0,-0.019603842869400978
294.0,-0.019526991993188858
295.0,-0.019447732716798782
296.0,-0.019366055727005005
297.0,-0.01928195171058178
298.0,-0.01919540949165821
299.0,-0.019106421619653702
300.0,-0.019014978781342506
301.0,-0.018921075388789177
302.0,-0.018824705854058266
303.0,-0.018725866451859474
304.0,-0.018624553456902504
305.0,-0.018520765006542206
306.0,-0.01841449923813343
307.0,-0.018305756151676178
308.0,-0.01819453574717045
309.0,-0.01808084174990654
310.0,-0.017964676022529602
311.0,-0.017846044152975082
312.0,-0.01772495172917843
313.0,-0.017601406201720238
314.0,-0.017475415021181107
315.0,-0.01734698750078678
316.0,-0.017216134816408157
317.0,-0.01708286628127098
318.0,-0.016947196796536446
319.0,-0.016809139400720596
320.0,-0.016668708994984627
321.0,-0.01652592234313488
322.0,-0.0163807962089777
323.0,-0.016233349218964577
324.0,-0.016083599999547005
325.0,-0.015931569039821625
326.0,-0.01577727682888508
327.0,-0.015620747581124306
328.0,-0.015462003648281097
329.0,-0.015301069244742393
330.0,-0.015137969516217709
331.0,-0.014972729608416557
332.0,-0.014805376529693604
333.0,-0.014635938219726086
334.0,-0.014464441686868668
335.0,-0.014290916733443737
336.0,-0.014115391299128532
337.0,-0.013937896117568016
338.0,-0.013758460991084576
339.0,-0.013577117584645748
340.0,-0.013393896631896496
341.0,-0.013208829797804356
342.0,-0.013021949678659439
343.0,-0.012833287939429283
344.0,-0.012642877176404
345.0,-0.012450750917196274
346.0,-0.012256940826773643
347.0,-0.01206148136407137
348.0,-0.011864405125379562
349.0,-0.011665744706988335
350.0,-0.011465534567832947
351.0,-0.01126380730420351
352.0,-0.011060596443712711
353.0,-0.010855934582650661
354.0,-0.010649854317307472
355.0,-0.01044238917529583
356.0,-0.010233571752905846
357.0,-0.010023434646427631
358.0,-0.009812009520828724
359.0,-0.009599328972399235
360.0,-0.009385423734784126
361.0,-0.009170325472950935
362.0,-0.008954065851867199
363.0,-0.008736674673855305
364.0,-0.008518182672560215
365.0,-0.008298619650304317
366.0,-0.008078014478087425
367.0,-0.007856396958231926
368.0,-0.0076337954960763454
369.0,-0.007410238031297922
370.0,-0.0071857525035738945
371.0,-0.006960366386920214
372.0,-0.006734106689691544
373.0,-0.006506999488919973
374.0,-0.006279070861637592
375.0,-0.006050346419215202
376.0,-0.005820850841701031
377.0,-0.005590608809143305
378.0,-0.005359644070267677
379.0,-0.005127980373799801
380.0,-0.004895641002804041
381.0,-0.004662648309022188
382.0,-0.004429024178534746
383.0,-0.004194790497422218
384.0,-0.003959968686103821
385.0,-0.0037245790008455515
386.0,-0.0034886416979134083
387.0,-0.0032521768007427454
388.0,-0.003015203634276986
389.0,-0.0027777408249676228
390.0,-0.0025398069992661476
391.0,-0.002301420085132122
392.0,-0.0020625977776944637
393.0,-0.0018233570735901594
394.0,-0.001583714853040874
395.0,-0.0013436874141916633
396.0,-0.0011032905895262957
397.0,-0.000862539978697896
398.0,-0.0006214507156983018
399.0,-0.0003800376143772155
400.0,-0.000138315066578798
401.0,0.0001037029578583315
402.0,0.00034600275103002787
403.0,0.0005885709542781115
404.0,0.0008313945727422833
405.0,0.0010744609171524644
406.0,0.0013177577638998628
407.0,0.0015612730057910085
408.0,0.0018049950012937188
409.0,0.0020489124581217766
410.0,0.0022930139675736427
411.0,0.002537288935855031
412.0,0.002781726885586977
413.0,0.0030263173393905163
414.0,0.0032710505183786154
415.0,0.003515916643664241
416.0,0.003760906169191003
417.0,0.004006010014563799
418.0,0.004251218866556883
419.0,0.0044965241104364395
420.0,0.004741917364299297
421.0,0.004987390246242285
422.0,0.00523293437436223
423.0,0.005478542298078537
424.0,0.005724206101149321
425.0,0.005969918332993984
426.0,0.006215672008693218
427.0,0.006461459677666426
428.0,0.006707274354994297
429.0,0.00695310952141881
430.0,0.007198958657681942
431.0,0.007444814778864384
432.0,0.007690672297030687
433.0,0.007936525158584118
434.0,0.00818236730992794
435.0,0.00842819269746542
436.0,0.008673995733261108
437.0,0.008919770829379559
438.0,0.009165513329207897
439.0,0.009411217644810677
440.0,0.009656879119575024
441.0,0.00990249216556549
442.0,0.010148052126169205
443.0,0.010393554344773293
444.0,0.010638994164764881
445.0,0.010884366929531097
446.0,0.011129667982459068
447.0,0.011374893598258495
448.0,0.01162004005163908
449.0,0.01186510268598795
450.0,0.012110077776014805
451.0,0.012354961596429348
452.0,0.01259975042194128
453.0,0.012844440527260303
454.0,0.013089028187096119
455.0,0.013333509676158428
456.0,0.013577882200479507
457.0,0.013822142034769058
458.0,0.014066285453736782
459.0,0.01431031059473753
460.0,0.014554213732481003
461.0,0.014797992072999477
462.0,0.015041641891002655
463.0,0.015285161323845387
464.0,0.015528546646237373
465.0,0.01577179506421089
466.0,0.016014905646443367
467.0,0.0162578746676445
468.0,0.016500700265169144
469.0,0.016743378713726997
470.0,0.016985908150672913
471.0,0.01722828671336174
472.0,0.01747051253914833
473.0,0.017712581902742386
474.0,0.017954492941498756
475.0,0.018196243792772293
476.0,0.018437832593917847
477.0,0.018679257482290268
478.0,0.018920516595244408
479.0,0.019161608070135117
480.0,0.019402530044317245
481.0,0.019643280655145645
482.0,0.019883858039975166
483.0,0.02012426033616066
484.0,0.020364485681056976
485.0,0.020604534074664116
486.0,0.02084440179169178
487.0,0.02108408883213997
488.0,0.021323593333363533
489.0,0.021562913432717323
490.0,0.02180204726755619
491.0,0.022040994837880135
492.0,0.022279752418398857
493.0,0.022518320009112358
494.0,0.022756697610020638
495.0,0.022994883358478546
496.0,0.023232875391840935
497.0,0.023470671847462654
498.0,0.023708272725343704
499.0,0.023945678025484085
500.0,0.024182884022593498
501.0,0.024419890716671944
502.0,0.02465669810771942
503.0,0.024893304333090782
504.0,0.025129709392786026
505.0,0.025365911424160004
506.0,0.025601910427212715
507.0,0.02583770453929901
508.0,0.026073293760418892
509.0,0.026308676227927208
510.0,0.02654385194182396
511.0,0.026778819039463997
512.0,0.02701357752084732
513.0,0.02724812738597393
514.0,0.027482468634843826
515.0,0.02771659940481186
516.0,0.02795051783323288
517.0,0.028184225782752037
518.0,0.028417721390724182
519.0,0.028651004657149315
520.0,0.028884073719382286
521.0,0.029116928577423096
522.0,0.029349571093916893
523.0,0.02958199754357338
524.0,0.029814209789037704
525.0,0.03004620596766472
526.0,0.030277986079454422
527.0,0.030509550124406815
528.0,0.030740898102521896
529.0,0.030972030013799667
530.0,0.03120294399559498
531.0,0.03143364191055298
532.0,0.03166412189602852
533.0,0.03189438208937645
534.0,0.03212442621588707
535.0,0.03235425055027008
536.0,0.03258385881781578
537.0,0.03281324729323387
538.0,0.03304241597652435
539.0,0.033271368592977524
540.0,0.033500101417303085
541.0,0.03372861444950104
542.0,0.03395690768957138
543.0,0.03418498486280441
544.0,0.034412842243909836
545.0,0.03464047983288765
546.0,0.034867897629737854
547.0,0.03509509935975075
548.0,0.03532208129763603
549.0,0.03554884344339371
550.0,0.03577538579702377
551.0,0.03600171208381653
552.0,0.036227818578481674
553.0,0.03645370900630951
554.0,0.036679379642009735
555.0,0.03690483421087265
556.0,0.037130068987607956
557.0,0.03735508769750595
558.0,0.03757988661527634
559.0,0.03780446946620941
560.0,0.038028836250305176
561.0,0.03825298696756363
562.0,0.03847692161798477
563.0,0.038700640201568604
564.0,0.038924142718315125
565.0,0.039147429168224335
566.0,0.03937050327658653
567.0,0.03959336131811142
568.0,0.039816007018089294
569.0,0.04003843665122986
570.0,0.04026065394282341
571.0,0.04048265889286995
572.0,0.040704451501369476
573.0,0.04092603176832199
574.0,0.04114739969372749
575.0,0.04136855527758598
576.0,0.04158950224518776
577.0,0.04181023687124252
578.0,0.04203076288104057
579.0,0.04225108027458191
580.0,0.04247118905186653
581.0,0.04269108921289444
582.0,0.042910780757665634
583.0,0.04313026741147041
584.0,0.04334954917430878
585.0,0.04356862232089043
586.0,0.04378749057650566
587.0,0.04400615394115448
588.0,0.04422461614012718
589.0,0.04444287344813347
590.0,0.04466092959046364
591.0,0.04487878084182739
592.0,0.04509643092751503
593.0,0.04531388357281685
594.0,0.04553113505244255
595.0,0.045748185366392136
596.0,0.0459650382399559
597.0,0.04618169367313385
598.0,0.04639815166592598
599.0,0.04661441221833229
600.0,0.04683047905564308
601.0,0.047046348452568054
602.0,0.04726202413439751
603.0,0.04747750610113144
604.0,0.04769279807806015
605.0,0.04790789633989334
606.0,0.04812280461192131
607.0,0.04833752289414406
608.0,0.048552051186561584
609.0,0.04876638948917389
610.0,0.04898054152727127
611.0,0.04919450357556343
612.0,0.04940827935934067
613.0,0.04962186887860298
614.0,0.04983527585864067
615.0,0.05004849657416344
616.0,0.05026153475046158
617.0,0.050474390387535095
618.0,0.050687067210674286
619.0,0.05089956149458885
620.0,0.05111187696456909
621.0,0.051324013620615005
622.0,0.05153597146272659
623.0,0.05174775421619415
624.0,0.051959358155727386
625.0,0.05217078700661659
626.0,0.05238204076886177
627.0,0.05259312316775322
628.0,0.05280403047800064
629.0,0.05301476642489433
630.0,0.053225331008434296
631.0,0.05343572795391083
632.0,0.05364595353603363
633.0,0.053856011480093
634.0,0.054065901786088943
635.0,0.05427562817931175
636.0,0.05448518693447113
637.0,0.054694581776857376
638.0,0.05490381270647049
639.0,0.05511287972331047
640.0,0.05532178655266762
641.0,0.05553053319454193
642.0,0.05573911964893341
643.0,0.055947545915842056
644.0,0.056155815720558167
645.0,0.05636392533779144
646.0,0.056571878492832184
647.0,0.05677967891097069
648.0,0.056987322866916656
649.0,0.05719481408596039
650.0,0.05740215256810188
651.0,0.05760933831334114
652.0,0.05781637504696846
653.0,0.05802326276898384
654.0,0.05823000147938728
655.0,0.05843659117817879
656.0,0.05864303186535835
657.0,0.05884932726621628
658.0,0.059055477380752563
659.0,0.05926148593425751
660.0,0.05946734920144081
661.0,0.05967307090759277
662.0,0.059878651052713394
663.0,0.06008408963680267
664.0,0.06028939038515091
665.0,0.060494549572467804
666.0,0.060699570924043655
667.0,0.06090445816516876
668.0,0.061109207570552826
669.0,0.061313822865486145
670.0,0.06151830404996872
671.0,0.06172265112400055
672.0,0.06192686781287193
673.0,0.06213095039129257
674.0,0.062334902584552765
675.0,0.06253872811794281
676.0,0.06274242699146271
677.0,0.06294599175453186
678.0,0.06314942985773087
679.0,0.06335274875164032
680.0,0.06355594098567963
681.0,0.06375900655984879
682.0,0.0639619529247284
683.0,0.06416477262973785
684.0,0.06436747312545776
685.0,0.06457005441188812
686.0,0.06477251648902893
687.0,0.06497485935688019
688.0,0.0651770830154419
689.0,0.06537918746471405
690.0,0.06558118015527725
691.0,0.0657830536365509
692.0,0.0659848153591156
693.0,0.06618645787239075
694.0,0.06638798862695694
695.0,0.06658940762281418
696.0,0.06679071485996246
697.0,0.06699191778898239
698.0,0.06719300895929337
699.0,0.06739398837089539
700.0,0.06759486347436905
701.0,0.06779563426971436
702.0,0.06799629330635071
703.0,0.0681968480348587
704.0,0.06839729845523834
705.0,0.06859764456748962
706.0,0.06879789382219315
707.0,0.06899803876876831
708.0,0.06919808685779572
709.0,0.06939803063869476
710.0,0.06959787756204605
711.0,0.06979762762784958
712.0,0.06999727338552475
713.0,0.07019682228565216
714.0,0.07039628177881241
715.0,0.0705956444144249
716.0,0.07079491019248962
717.0,0.07099407911300659
718.0,0.0711931586265564
719.0,0.07139214873313904
720.0,0.07159104198217392
721.0,0.07178984582424164
722.0,0.0719885602593422
723.0,0.07218718528747559
724.0,0.07238572090864182
725.0,0.07258417457342148
726.0,0.07278253883123398
727.0,0.07298081368207932
728.0,0.07317900657653809
729.0,0.0733771100640297
730.0,0.07357513159513474
731.0,0.07377307116985321
732.0,0.07397092878818512
733.0,0.07416870445013046
734.0,0.07436639815568924
735.0,0.07456400990486145
736.0,0.07476154714822769
737.0,0.07495900243520737
738.0,0.07515638321638107
739.0,0.07535368204116821
740.0,0.07555090636014938
741.0,0.07574805617332458
742.0,0.07594512403011322
743.0,0.07614211738109589
744.0,0.07633903622627258
745.0,0.07653588801622391
746.0,0.07673266530036926
747.0,0.07692936807870865
748.0,0.07712600380182266
749.0,0.0773225650191307
750.0,0.07751905918121338
751.0,0.07771547883749008
752.0,0.07791183143854141
753.0,0.07810811698436737
754.0,0.07830433547496796
755.0,0.07850048691034317
756.0,0.07869657129049301
757.0,0.07889258861541748
758.0,0.07908853888511658
759.0,0.0792844295501709
760.0,0.07948025315999985
761.0,0.07967601716518402
762.0,0.07987171411514282
763.0,0.08006735146045685
764.0,0.0802629292011261
765.0,0.08045843988656998
766.0,0.08065389096736908
767.0,0.08084928244352341
768.0,0.08104461431503296
769.0,0.08123988658189774
770.0,0.08143510669469833
771.0,0.08163026720285416
772.0,0.0818253681063652
773.0,0.08202041685581207
774.0,0.08221540600061417
775.0,0.08241034299135208
776.0,0.08260522037744522
777.0,0.08280004560947418
778.0,0.08299481868743896
779.0,0.08318953961133957
780.0,0.0833842009305954
781.0,0.08357881009578705
782.0,0.08377336710691452
783.0,0.08396787941455841
784.0,0.08416233956813812
785.0,0.08435674756765366
786.0,0.08455110341310501
787.0,0.08474541455507278
788.0,0.08493967354297638
789.0,0.08513388782739639
790.0,0.08532804995775223
791.0,0.08552216738462448
792.0,0.08571624010801315
793.0,0.08591026067733765
794.0,0.08610423654317856
795.0,0.08629816770553589
796.0,0.08649205416440964
797.0,0.0866858959197998
798.0,0.08687969297170639
799.0,0.0870734453201294
800.0,0.08726715296506882
801.0,0.08746082335710526
802.0,0.08765444904565811
803.0,0.08784803003072739
804.0,0.08804157376289368
805.0,0.08823507279157639
806.0,0.08842853456735611
807.0,0.08862195163965225
808.0,0.08881533145904541
809.0,0.08900866657495499
810.0,0.08920196443796158
811.0,0.08939522504806519
812.0,0.08958844840526581
813.0,0.08978163450956345
814.0,0.0899747759103775
815.0,0.09016788005828857
816.0,0.09036094695329666
817.0,0.09055398404598236
818.0,0.09074698388576508
819.0,0.0909399464726448
820.0,0.09113287180662155
821.0,0.09132575988769531
822.0,0.09151861816644669
823.0,0.09171143919229507
824.0,0.09190422296524048
825.0,0.0920969769358635
826.0,0.09228969365358353
827.0,0.09248238056898117
828.0,0.09267503023147583
829.0,0.0928676500916481
830.0,0.09306024014949799
831.0,0.09325279295444489
832.0,0.0934453159570694
833.0,0.09363780915737152
834.0,0.09383026510477066
835.0,0.09402269124984741
836.0,0.09421508759260178
837.0,0.09440745413303375
838.0,0.09459979087114334
839.0,0.09479209780693054
840.0,0.09498437494039536
841.0,0.09517662227153778
842.0,0.09536883980035782
843.0,0.09556102752685547
844.0,0.09575318545103073
845.0,0.0959453135728836
846.0,0.09613741934299469
847.0,0.09632949531078339
848.0,0.0965215414762497
849.0,0.09671355783939362
850.0,0.09690555185079575
851.0,0.09709751605987549
852.0,0.09728945046663284
853.0,0.09748136252164841
854.0,0.09767324477434158
855.0,0.09786510467529297
856.0,0.09805693477392197
857.0,0.09824874252080917
858.0,0.09844052046537399
859.0,0.09863227605819702
860.0,0.09882400184869766
861.0,0.09901570528745651
862.0,0.09920737892389297
863.0,0.09939903020858765
864.0,0.09959065169095993
865.0,0.09978225082159042
866.0,0.09997382760047913
867.0,0.10016537457704544
868.0,0.10035689920186996
869.0,0.1005484014749527
870.0,0.10073988139629364
871.0,0.1009313315153122
872.0,0.10112275928258896
873.0,0.10131416469812393
874.0,0.10150554776191711
875.0,0.10169690102338791
876.0,0.10188823193311691
877.0,0.10207954049110413
878.0,0.10227082669734955
879.0,0.10246208310127258
880.0,0.10265331715345383
881.0,0.10284452885389328
882.0,0.10303571820259094
883.0,0.10322688519954681
884.0,0.1034180298447609
885.0,0.10360914468765259
886.0,0.10380023717880249
887.0,0.1039913073182106
888.0,0.10418235510587692
889.0,0.10437338054180145
890.0,0.10456438362598419
891.0,0.10475535690784454
892.0,0.1049463078379631
893.0,0.10513723641633987
894.0,0.10532814264297485
895.0,0.10551902651786804
896.0,0.10570988804101944
897.0,0.10590071976184845
898.0,0.10609152913093567
899.0,0.1062823161482811
900.0,0.10647308081388474
901.0,0.10666382312774658
902.0,0.10685453563928604
903.0,0.10704522579908371
904.0,0.10723589360713959
905.0,0.10742653906345367
906.0,0.10761715471744537
907.0,0.10780774801969528
908.0,0.1079983189702034
909.0,0.10818886011838913
910.0,0.10837937891483307
911.0,0.10856987535953522
912.0,0.10876034200191498
913.0,0.10895078629255295
914.0,0.10914120078086853
915.0,0.10933159291744232
916.0,0.10952196270227432
917.0,0.10971230268478394
918.0,0.10990262031555176
919.0,0.11009290814399719
920.0,0.11028316617012024
921.0,0.1104734018445015
922.0,0.11066360771656036
923.0,0.11085379123687744
924.0,0.11104394495487213
925.0,0.11123406887054443
926.0,0.11142417043447495
927.0,0.11161424219608307
928.0,0.1118042841553688
929.0,0.11199429631233215
930.0,0.11218428611755371
931.0,0.11237424612045288
932.0,0.11256417632102966
933.0,0.11275407671928406
934.0,0.11294394731521606
935.0,0.11313378810882568
936.0,0.11332359910011292
937.0,0.11351338028907776
938.0,0.11370313167572021
939.0,0.11389284580945969
940.0,0.11408253014087677
941.0,0.11427218466997147
942.0,0.11446180939674377
943.0,0.1146513968706131
944.0,0.11484095454216003
945.0,0.11503048241138458
946.0,0.11521997302770615
947.0,0.11540943384170532
948.0,0.11559885740280151
949.0,0.11578824371099472
950.0,0.11597760021686554
951.0,0.11616691946983337
952.0,0.11635620146989822
953.0,0.11654544621706009
954.0,0.11673465371131897
955.0,0.11692383140325546
956.0,0.11711297184228897
957.0,0.1173020750284195
958.0,0.11749113351106644
959.0,0.1176801547408104
960.0,0.11786913871765137
961.0,0.11805808544158936
962.0,0.11824698746204376
963.0,0.11843585222959518
964.0,0.11862467229366302
965.0,0.11881345510482788
966.0,0.11900219321250916
967.0,0.11919089406728745
968.0,0.11937955021858215
969.0,0.11956816166639328
970.0,0.11975672841072083
971.0,0.11994525045156479
972.0,0.12013372778892517
973.0,0.12032216042280197
974.0,0.12051054835319519
975.0,0.12069889158010483
976.0,0.12088718265295029
977.0,0.12107542902231216
978.0,0.12126363068819046
979.0,0.12145178020000458
980.0,0.12163987755775452
981.0,0.12182793021202087
982.0,0.12201593071222305
983.0,0.12220387905836105
984.0,0.12239177525043488
985.0,0.12257961928844452
986.0,0.12276741117238998
987.0,0.12295514345169067
988.0,0.12314282357692719
989.0,0.12333045154809952
990.0,0.12351801991462708
991.0,0.12370552867650986
992.0,0.12389298528432846
993.0,0.12408038228750229
994.0,0.12426771968603134
995.0,0.12445499747991562
996.0,0.12464221566915512
997.0,0.12482936680316925
998.0,0.1250164657831192
999.0,0.12520349025726318
1000.0,0.1253904551267624
1001.0,0.12557736039161682
1002.0,0.12576419115066528
1003.0,0.12595096230506897
1004.0,0.1261376589536667
1005.0,0.12632429599761963
1006.0,0.1265108585357666
1007.0,0.1266973614692688
1008.0,0.12688378989696503
1009.0,0.12707014381885529
1010.0,0.12725642323493958
1011.0,0.1274426281452179
1012.0,0.12762875854969025
1013.0,0.12781481444835663
1014.0,0.12800079584121704
1015.0,0.12818670272827148
1016.0,0.12837253510951996
1017.0,0.12855827808380127
1018.0,0.1287439465522766
1019.0,0.12892954051494598
1020.0,0.1291150450706482
1021.0,0.12930047512054443
1022.0,0.1294858157634735
1023.0,0.12967106699943542
1024.0,0.12985622882843018
1025.0,0.13004131615161896
1026.0,0.13022631406784058
1027.0,0.13041122257709503
1028.0,0.13059604167938232
1029.0,0.13078075647354126
1030.0,0.13096538186073303
1031.0,0.13114991784095764
1032.0,0.1313343644142151
1033.0,0.13151870667934418
1034.0,0.1317029595375061
1035.0,0.13188710808753967
1036.0,0.13207115232944489
1037.0,0.13225510716438293
1038.0,0.13243895769119263
